dataset,scenario,endpoint,acquisition_fraction,seed_count,selected_count,total_count,total_fraction,n_bad,method,comparison,recall,impact_fraction,acquisition_recall
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,trees_log,shared_seed,1.0,0.9861152093461752,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,trees_raw,shared_seed,1.0,0.985632711052042,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,trees_physics,shared_seed,1.0,0.9858937863467059,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,ridge,shared_seed,1.0,0.9859837993765924,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,mp_ridge,shared_seed,1.0,0.9860615831682912,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,reference_oracle,shared_seed,1.0,0.9878504828282125,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,random,shared_seed,1.0,0.9858317839650519,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,net_force,total_budget,0.0,0.008788331421143648,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,rigid_force,total_budget,0.0,0.008752153870690026,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,force_magnitude,total_budget,1.0,0.9855147668520273,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,geometry_novelty,total_budget,1.0,0.9855568831931477,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,random,total_budget,0.371,0.371,
transition1x,1,above_10mev,0.2,213,158,371,0.371,1,reference_oracle,total_budget,1.0,0.9891859171091538,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,net_force,shared_seed,1.0,0.9860331823681404,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,rigid_force,shared_seed,1.0,0.9860565496890945,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,force_magnitude,shared_seed,1.0,0.9855837113805866,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,geometry_novelty,shared_seed,1.0,0.9857304406341222,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,trees_log,shared_seed,1.0,0.9861152093461752,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,trees_raw,shared_seed,1.0,0.985632711052042,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,trees_physics,shared_seed,1.0,0.9858937863467059,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,ridge,shared_seed,1.0,0.9859837993765924,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,mp_ridge,shared_seed,1.0,0.9860615831682912,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,reference_oracle,shared_seed,1.0,0.9878504828282125,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,random,shared_seed,1.0,0.9858317839650519,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,net_force,total_budget,0.0,0.008788331421143648,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,rigid_force,total_budget,0.0,0.008752153870690026,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,force_magnitude,total_budget,1.0,0.9855147668520273,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,geometry_novelty,total_budget,1.0,0.9855568831931477,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,random,total_budget,0.371,0.371,
transition1x,1,above_25mev,0.2,213,158,371,0.371,1,reference_oracle,total_budget,1.0,0.9891859171091538,
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,net_force,shared_seed,0.54,0.9878842720979668,0.3235294117647059
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,rigid_force,shared_seed,0.56,0.9880399325687615,0.35294117647058826
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,force_magnitude,shared_seed,0.53,0.9874533119740434,0.3088235294117647
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,geometry_novelty,shared_seed,0.53,0.987304388511357,0.3088235294117647
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,trees_log,shared_seed,0.71,0.9879803126275586,0.5735294117647058
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,trees_raw,shared_seed,0.67,0.9875577637132084,0.5147058823529411
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,trees_physics,shared_seed,0.57,0.9876438436315388,0.36764705882352944
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,ridge,shared_seed,0.66,0.9879097793327886,0.5
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,mp_ridge,shared_seed,0.65,0.9880124870930517,0.4852941176470588
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,reference_oracle,shared_seed,1.0,0.989992592732763,1.0
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,random,shared_seed,0.5247776365946633,0.9876112578390754,0.301143583227446
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,net_force,total_budget,0.46,0.010571460494071129,
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,rigid_force,total_budget,0.43,0.010505781289952177,
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,force_magnitude,total_budget,0.48,0.9873168604685856,
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,geometry_novelty,total_budget,0.54,0.9873348713579994,
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,random,total_budget,0.45,0.45,
transition1x,1,worst_decile,0.3,213,237,450,0.45,100,reference_oracle,total_budget,1.0,0.9910211060521283,
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,net_force,shared_seed,0.5480769230769231,0.9878842720979668,0.32857142857142857
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,rigid_force,shared_seed,0.5673076923076923,0.9880399325687615,0.35714285714285715
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,force_magnitude,shared_seed,0.5288461538461539,0.9874533119740434,0.3
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,geometry_novelty,shared_seed,0.5384615384615384,0.987304388511357,0.3142857142857143
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,trees_log,shared_seed,0.7019230769230769,0.9879803126275586,0.5571428571428572
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,trees_raw,shared_seed,0.6730769230769231,0.9875577637132084,0.5142857142857142
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,trees_physics,shared_seed,0.5673076923076923,0.9876438436315388,0.35714285714285715
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,ridge,shared_seed,0.6538461538461539,0.9879097793327886,0.4857142857142857
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,mp_ridge,shared_seed,0.6442307692307693,0.9880124870930517,0.4714285714285714
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,reference_oracle,shared_seed,1.0,0.989992592732763,1.0
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,random,shared_seed,0.5296158733261656,0.9876112578390754,0.301143583227446
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,net_force,total_budget,0.47115384615384615,0.010571460494071129,
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,rigid_force,total_budget,0.4326923076923077,0.010505781289952177,
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,force_magnitude,total_budget,0.47115384615384615,0.9873168604685856,
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,geometry_novelty,total_budget,0.5288461538461539,0.9873348713579994,
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,random,total_budget,0.45,0.45,
transition1x,1,above_5mev,0.3,213,237,450,0.45,104,reference_oracle,total_budget,1.0,0.9910211060521283,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,net_force,shared_seed,1.0,0.9878842720979668,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,rigid_force,shared_seed,1.0,0.9880399325687615,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,force_magnitude,shared_seed,1.0,0.9874533119740434,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,geometry_novelty,shared_seed,1.0,0.987304388511357,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,trees_log,shared_seed,1.0,0.9879803126275586,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,trees_raw,shared_seed,1.0,0.9875577637132084,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,trees_physics,shared_seed,1.0,0.9876438436315388,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,ridge,shared_seed,1.0,0.9879097793327886,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,mp_ridge,shared_seed,1.0,0.9880124870930517,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,reference_oracle,shared_seed,1.0,0.989992592732763,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,random,shared_seed,1.0,0.9876112578390754,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,net_force,total_budget,0.0,0.010571460494071129,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,rigid_force,total_budget,0.0,0.010505781289952177,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,force_magnitude,total_budget,1.0,0.9873168604685856,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,geometry_novelty,total_budget,1.0,0.9873348713579994,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,random,total_budget,0.45,0.45,
transition1x,1,above_10mev,0.3,213,237,450,0.45,1,reference_oracle,total_budget,1.0,0.9910211060521283,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,net_force,shared_seed,1.0,0.9878842720979668,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,rigid_force,shared_seed,1.0,0.9880399325687615,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,force_magnitude,shared_seed,1.0,0.9874533119740434,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,geometry_novelty,shared_seed,1.0,0.987304388511357,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,trees_log,shared_seed,1.0,0.9879803126275586,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,trees_raw,shared_seed,1.0,0.9875577637132084,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,trees_physics,shared_seed,1.0,0.9876438436315388,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,ridge,shared_seed,1.0,0.9879097793327886,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,mp_ridge,shared_seed,1.0,0.9880124870930517,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,reference_oracle,shared_seed,1.0,0.989992592732763,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,random,shared_seed,1.0,0.9876112578390754,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,net_force,total_budget,0.0,0.010571460494071129,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,rigid_force,total_budget,0.0,0.010505781289952177,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,force_magnitude,total_budget,1.0,0.9873168604685856,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,geometry_novelty,total_budget,1.0,0.9873348713579994,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,random,total_budget,0.45,0.45,
transition1x,1,above_25mev,0.3,213,237,450,0.45,1,reference_oracle,total_budget,1.0,0.9910211060521283,
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,net_force,shared_seed,0.72,0.991533091187385,0.5882352941176471
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,rigid_force,shared_seed,0.67,0.9915317070888555,0.5147058823529411
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,force_magnitude,shared_seed,0.69,0.9909822651150338,0.5441176470588235
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,geometry_novelty,shared_seed,0.68,0.9908780668446003,0.5294117647058824
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,trees_log,shared_seed,0.79,0.9918281523677672,0.6911764705882353
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,trees_raw,shared_seed,0.81,0.9913805756431372,0.7205882352941176
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,trees_physics,shared_seed,0.7,0.9911966788420726,0.5588235294117647
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,ridge,shared_seed,0.79,0.991735548826524,0.6911764705882353
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,mp_ridge,shared_seed,0.8,0.9918388298215636,0.7058823529411765
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,reference_oracle,shared_seed,1.0,0.9937811159396516,1.0
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,random,shared_seed,0.6604320203303685,0.9911476806013756,0.5006353240152478
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,net_force,total_budget,0.6,0.013981073347205717,
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,rigid_force,total_budget,0.62,0.014172903221171474,
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,force_magnitude,total_budget,0.71,0.9909465991983178,
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,geometry_novelty,total_budget,0.66,0.9908834053306714,
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,random,total_budget,0.607,0.607,
transition1x,1,worst_decile,0.5,213,394,607,0.607,100,reference_oracle,total_budget,1.0,0.9942280965582245,
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,net_force,shared_seed,0.7211538461538461,0.991533091187385,0.5857142857142857
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,rigid_force,shared_seed,0.6730769230769231,0.9915317070888555,0.5142857142857142
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,force_magnitude,shared_seed,0.6826923076923077,0.9909822651150338,0.5285714285714286
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,geometry_novelty,shared_seed,0.6923076923076923,0.9908780668446003,0.5428571428571428
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,trees_log,shared_seed,0.7884615384615384,0.9918281523677672,0.6857142857142857
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,trees_raw,shared_seed,0.8076923076923077,0.9913805756431372,0.7142857142857143
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,trees_physics,shared_seed,0.7019230769230769,0.9911966788420726,0.5571428571428572
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,ridge,shared_seed,0.7788461538461539,0.991735548826524,0.6714285714285714
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,mp_ridge,shared_seed,0.7884615384615384,0.9918388298215636,0.6857142857142857
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,reference_oracle,shared_seed,1.0,0.9937811159396516,1.0
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,random,shared_seed,0.6638891603948783,0.9911476806013756,0.5006353240152478
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,net_force,total_budget,0.6153846153846154,0.013981073347205717,
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,rigid_force,total_budget,0.625,0.014172903221171474,
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,force_magnitude,total_budget,0.7019230769230769,0.9909465991983178,
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,geometry_novelty,total_budget,0.6634615384615384,0.9908834053306714,
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,random,total_budget,0.607,0.607,
transition1x,1,above_5mev,0.5,213,394,607,0.607,104,reference_oracle,total_budget,1.0,0.9942280965582245,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,net_force,shared_seed,1.0,0.991533091187385,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,rigid_force,shared_seed,1.0,0.9915317070888555,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,force_magnitude,shared_seed,1.0,0.9909822651150338,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,geometry_novelty,shared_seed,1.0,0.9908780668446003,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,trees_log,shared_seed,1.0,0.9918281523677672,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,trees_raw,shared_seed,1.0,0.9913805756431372,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,trees_physics,shared_seed,1.0,0.9911966788420726,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,ridge,shared_seed,1.0,0.991735548826524,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,mp_ridge,shared_seed,1.0,0.9918388298215636,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,reference_oracle,shared_seed,1.0,0.9937811159396516,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,random,shared_seed,1.0,0.9911476806013756,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,net_force,total_budget,0.0,0.013981073347205717,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,rigid_force,total_budget,0.0,0.014172903221171474,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,force_magnitude,total_budget,1.0,0.9909465991983178,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,geometry_novelty,total_budget,1.0,0.9908834053306714,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,random,total_budget,0.607,0.607,
transition1x,1,above_10mev,0.5,213,394,607,0.607,1,reference_oracle,total_budget,1.0,0.9942280965582245,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,net_force,shared_seed,1.0,0.991533091187385,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,rigid_force,shared_seed,1.0,0.9915317070888555,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,force_magnitude,shared_seed,1.0,0.9909822651150338,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,geometry_novelty,shared_seed,1.0,0.9908780668446003,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,trees_log,shared_seed,1.0,0.9918281523677672,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,trees_raw,shared_seed,1.0,0.9913805756431372,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,trees_physics,shared_seed,1.0,0.9911966788420726,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,ridge,shared_seed,1.0,0.991735548826524,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,mp_ridge,shared_seed,1.0,0.9918388298215636,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,reference_oracle,shared_seed,1.0,0.9937811159396516,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,random,shared_seed,1.0,0.9911476806013756,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,net_force,total_budget,0.0,0.013981073347205717,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,rigid_force,total_budget,0.0,0.014172903221171474,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,force_magnitude,total_budget,1.0,0.9909465991983178,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,geometry_novelty,total_budget,1.0,0.9908834053306714,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,random,total_budget,0.607,0.607,
transition1x,1,above_25mev,0.5,213,394,607,0.607,1,reference_oracle,total_budget,1.0,0.9942280965582245,
transition1x,2,worst_decile,0.01,191,9,200,0.2,100,net_force,shared_seed,0.2,0.004597936319071432,0.012345679012345678
transition1x,2,worst_decile,0.01,191,9,200,0.2,100,rigid_force,shared_seed,0.22,0.004620120804488218,0.037037037037037035
transition1x,2,worst_decile,0.01,191,9,200,0.2,100,force_magnitude,shared_seed,0.22,0.982039435776412,0.037037037037037035
transition1x,2,worst_decile,0.01,191,9,200,0.2,100,geometry_novelty,shared_seed,0.23,0.004535130727784709,0.04938271604938271
transition1x,2,worst_decile,0.01,191,9,200,0.2,100,trees_log,shared_seed,0.24,0.004621359814916414,0.06172839506172839
transition1x,2,worst_decile,0.01,191,9,200,0.2,100,trees_raw,shared_seed,0.22,0.0045983464579124386,0.037037037037037035
transition1x,2,worst_decile,0.01,191,9,200,0.2,100,trees_physics,shared_seed,0.2,0.0045794823591868775,0.012345679012345678
